LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/min),(pixel/min),(pixel),(min),(pixel),(pixel),(pixel),
ID4895 → ID5154,75,4895,5154,1.2804376264189243,0.9140652035473406,1.1315642387504672,1.1315642387504672,12.5,311.91739273384843,277.854313312311,0.0,
ID2340 → ID2621,75,2340,2621,1.0426505442613707,0.34475701277509396,1.0211026120137832,1.0211026120137832,1.5,311.60238612161436,287.67243435160293,0.0,
ID9950 → ID10363,75,9950,10363,6.486475982692808,0.9936671965606431,2.546856097759119,2.546856097759119,32.5,310.4142328042328,265.1588536155203,0.0,
ID4164 → ID4427,75,4164,4427,3.462011274283324,1.2671039034869813,1.8606480791066655,1.8606480791066655,9.5,314.8354986486561,278.03392992460726,0.0,
ID12405 → ID12687,75,12405,12687,0.8565231921192923,0.8696016639012712,0.9254853819047021,0.9254853819047021,41.5,314.34019483560587,261.65477795949795,0.0,
ID17479 → ID17714,75,17479,17714,3.5273038348605987,0.7359672509476083,1.878111773793189,1.878111773793189,60.5,302.11613020504194,262.48537913127683,0.0,
ID14292 → ID14596,75,14292,14596,1.2079948777541396,1.341569347304948,1.0990882029000855,1.0990882029000855,48.5,306.8131254181901,261.32042320835427,0.0,
ID15621 → ID15960,75,15621,15960,3.4114575320829097,1.9005407350369388,1.8470131380374395,1.8470131380374395,53.5,302.9581108257579,265.130173725762,0.0,
ID3726 → ID3986,75,3726,3986,8.742041917721428,1.1392283988605951,2.9566944241367636,2.9566944241367636,7.5,317.3262534754829,279.9277071063377,0.0,
ID3280 → ID3513,75,3280,3513,0.9841722410782336,1.5969317838487993,0.9920545554949252,0.9920545554949252,5.5,318.6654407758527,282.0243319295682,0.0,
ID14044 → ID14292,75,14044,14292,3.902637026414868,0.9630346468474076,1.9755093081063597,1.9755093081063597,47.5,308.0313696240306,261.11987155704156,0.0,
ID6106 → ID6403,75,6106,6403,0.22531343732569986,0.9904776646295513,0.4746719259927849,0.4746719259927849,17.5,312.70753531516857,275.5403501853322,0.0,
ID13486 → ID13739,75,13486,13739,4.081294357095302,3.1285251095269238,2.020221363389493,2.020221363389493,45.5,311.6658144420145,259.9202201790526,0.0,
ID8893 → ID9224,75,8893,9224,4.968987836643487,1.2051283402939459,2.229122660744242,2.229122660744242,28.5,307.3634926161879,268.6606892608737,0.0,
ID12929 → ID13261,75,12929,13261,4.344801444668111,0.23309685530769844,2.084418730646055,2.084418730646055,43.5,312.58826720498155,260.35685435737435,0.0,
ID23666 → ID23881,75,23666,23881,1.0279037502687038,2.488499291553894,1.0138558823958679,1.0138558823958679,82.5,289.27840899851776,259.2761098568001,0.0,
ID23283 → ID23666,75,23283,23666,0.13187997715076868,2.1323751672385263,0.36315282891748024,0.36315282891748024,81.5,289.209130613413,259.64885488988455,0.0,
ID9656 → ID9950,75,9656,9950,0.09336801520029696,1.2016556600585495,0.3055618025871312,0.3055618025871312,31.5,309.4608079186731,266.13263430632344,0.0,
ID5892 → ID6106,75,5892,6106,2.632062297373849,0.2584915833416239,1.6223631829445122,1.6223631829445122,16.5,312.26426681783823,276.39414965986396,0.0,
ID24262 → ID24581,75,24262,24581,0.49865267224029614,1.5079185138623183,0.7061534339223283,0.7061534339223283,84.5,287.16716189447146,257.94216670550804,0.0,
ID6403 → ID6581,75,6403,6581,4.793718131184797,0.691936709331533,2.189456126800626,2.189456126800626,18.5,313.05085409355223,274.30058550076234,0.0,
ID11035 → ID11349,75,11035,11349,2.926996573908747,2.8050267571069862,1.710846741794468,1.710846741794468,36.5,312.58274537069605,263.1831792185868,0.0,
ID13261 → ID13486,75,13261,13486,1.055363683476305,2.5895557312590607,1.027308952300283,1.027308952300283,44.5,312.15788207835055,259.85368595580076,0.0,
ID16891 → ID17193,75,16891,17193,0.48241498049934417,0.2852727324596686,0.6945609984006762,0.6945609984006762,58.5,299.064545481555,263.37737196125323,0.0,
ID19114 → ID19496,75,19114,19496,22.54909554016171,0.08328771667781339,4.7485887945958964,4.7485887945958964,66.5,302.96939330314024,257.327017550963,0.0,
ID18502 → ID18829,75,18502,18829,0.8073334757577513,0.6750758883534989,0.8985173764361774,0.8985173764361774,64.5,307.52404480074017,259.04294402503865,0.0,
ID11349 → ID11651,75,11349,11651,0.12830758642616236,0.6786226219025051,0.35820048356494766,0.35820048356494766,37.5,313.5623656658034,262.97655465207026,0.0,
ID9070 → ID9338,76,9070,9338,4.867801908694086,0.01673896193530447,2.206309567738418,2.206309567738418,28.5,996.6418041587374,406.1667806018653,0.0,
ID13941 → ID14210,76,13941,14210,1.065314857030138,2.5679932968961308,1.0321409094838447,1.0321409094838447,46.5,1016.6761668731929,425.5487317848669,0.0,
ID5438 → ID5768,76,5438,5768,2.1640977663035224,0.07076601559783022,1.4710872735169462,1.4710872735169462,14.5,1001.6939372542265,417.06263382990323,0.0,
ID9597 → ID9869,76,9597,9869,6.564146240548177,2.3451645664560825,2.5620589845958226,2.5620589845958226,30.5,997.7737397269138,405.09224817906625,0.0,
ID15803 → ID16050,76,15803,16050,0.927010924553082,0.9569019675261686,0.9628140654109089,0.9628140654109089,53.5,1013.7507919211571,389.03059185194195,0.0,
ID21217 → ID21457,76,21217,21457,3.630072531829355,1.4040223078468586,1.9052749228994106,1.9052749228994106,73.5,1014.3343898867448,376.7899927974304,0.0,
ID2377 → ID2610,76,2377,2610,2.66363451827549,0.17667726155881044,1.632064495746259,1.632064495746259,1.5,1003.3928019066249,427.4381213399227,0.0,
ID16285 → ID16563,76,16285,16563,9.951768393984093,0.3937034782274995,3.1546423559548065,3.1546423559548065,55.5,1011.0555854144674,386.34881405539244,0.0,
ID10406 → ID10697,76,10406,10697,6.883673410294112,1.277300358147473,2.6236755535496594,2.6236755535496594,33.5,1016.3559251866637,424.9422451393509,0.0,
ID14156 → ID14451,76,14156,14451,2.792491203308482,0.4528806170541869,1.6710748646630056,1.6710748646630056,47.5,1004.5465510762187,403.19986266322763,0.0,
ID18954 → ID19215,76,18954,19215,2.0675016170893348,0.4259316357469266,1.4378809467717886,1.4378809467717886,65.5,1010.3114110715633,377.6863912877395,0.0,
ID3991 → ID4211,76,3991,4211,7.100166635942488,0.8802799919363814,2.6646137873888005,2.6646137873888005,8.5,1005.2310684954703,426.4951665005894,0.0,
ID3281 → ID3507,76,3281,3507,1.3420029450117783,0.32629896348605564,1.1584485077083826,1.1584485077083826,5.5,1004.442864575582,426.64623097762626,0.0,
ID20099 → ID20386,76,20099,20386,1.4236631270861126,1.1321505278206823,1.1931735527936045,1.1931735527936045,69.5,1015.2376661918329,379.8897851377018,0.0,
ID13675 → ID13941,76,13675,13941,0.11982428147569356,2.6544737743428546,0.34615644075431207,0.34615644075431207,45.5,1017.0123518891123,425.7309795465298,0.0,
ID3507 → ID3798,76,3507,3798,2.0788199642260086,1.6177312276548748,1.4418113483483228,1.4418113483483228,6.5,1003.8484202749312,427.3264215742514,0.0,
ID6605 → ID6904,76,6605,6904,2.7784559044207424,1.1491206917361796,1.6668700922449662,1.6668700922449662,19.5,1003.2744237930137,411.2219125953227,0.0,
ID23463 → ID23781,76,23463,23781,1.283552627120406,1.5250541434002525,1.1329398161951967,1.1329398161951967,81.5,1010.5886877689268,363.3478055966948,0.0,
ID13072 → ID13350,76,13072,13350,3.345565721016249,2.1497542284738307,1.8290887679432755,1.8290887679432755,43.5,1005.1451279292205,404.9173660927786,0.0,
ID11723 → ID12008,76,11723,12008,2.6320365053576094,0.06089625247423786,1.6223552340217013,1.6223552340217013,38.5,1002.0809304706124,404.65893633622125,0.0,
ID7288 → ID7540,76,7288,7540,9.17422047852079,1.9830886865688708,3.0288975681790213,3.0288975681790213,21.5,1002.5591265648304,409.82970905786226,0.0,
ID12862 → ID13134,76,12862,13134,1.308157028492557,0.25245151178468406,1.143746925019935,1.143746925019935,42.5,1017.7313653779171,425.5021183318597,0.0,
ID5768 → ID5954,76,5768,5954,4.184533211258451,0.2557225504064112,2.0456131626625917,2.0456131626625917,15.5,1000.4889251848826,415.8013599655188,0.0,
ID15257 → ID15504,76,15257,15504,5.111670774198202,0.09636464439939846,2.2609004343840975,2.2609004343840975,51.5,1010.6575727513227,392.7249527588814,0.0,
ID13350 → ID13605,76,13350,13605,1.1581983585589273,1.3542775483300222,1.0761962453748513,1.0761962453748513,44.5,1004.6301458252678,403.8819061007009,0.0,
ID7540 → ID7798,76,7540,7798,2.3421064669901233,1.1208818130250076,1.530394219470958,1.530394219470958,22.5,1001.2612661665457,411.31381920357074,0.0,
ID8797 → ID9021,76,8797,9021,10.324212257352304,1.602615816414736,3.2131312231765925,3.2131312231765925,27.5,1009.5079491237648,416.95004411700336,0.0,
ID12845 → ID13072,76,12845,13072,1.9345378642675464,1.4536826258231776,1.3908766531463337,1.3908766531463337,42.5,1004.5575972208583,405.44542497299426,0.0,
ID10971 → ID11243,76,10971,11243,0.8051551358086495,2.242304173192275,0.8973043718876274,0.8973043718876274,35.5,1018.2210771157631,424.4491232778673,0.0,
ID14451 → ID14694,76,14451,14694,3.5786199364091575,0.21025648371592415,1.891724064553062,1.891724064553062,48.5,1005.5830795141004,401.7631358918312,0.0,
ID8265 → ID8545,76,8265,8545,9.311414633674424,2.5512598661693273,3.0514610654036574,3.0514610654036574,25.5,1011.8587354690458,417.4852865639362,0.0,
ID12562 → ID12845,76,12562,12845,2.7297871064872776,2.064961036697106,1.652206738422065,1.652206738422065,41.5,1003.4432569765638,405.6874667748118,0.0,
ID22893 → ID23204,76,22893,23204,2.471518601163643,2.0863481711672573,1.5721064217042189,1.5721064217042189,79.5,1011.3427494790186,365.69900007104286,0.0,
ID20386 → ID20663,76,20386,20663,0.13020732578164343,1.1530883673175443,0.3608425221362408,0.3608425221362408,70.5,1015.5659916595986,380.49641468758836,0.0,
ID22241 → ID22627,76,22241,22627,1.5665256090536401,0.07470271784526038,1.2516092078015566,1.2516092078015566,77.5,1010.7473262298844,367.2760850551548,0.0,
ID17059 → ID17366,76,17059,17366,2.326631889956788,1.4634043643087264,1.5253300921298276,1.5253300921298276,58.5,1011.0715148835839,380.72945328617743,0.0,
ID8556 → ID8800,76,8556,8800,11.94640023415911,2.198559921582195,3.456356496971791,3.456356496971791,26.5,996.8872120814293,409.0796725491681,0.0,
ID13922 → ID14156,76,13922,14156,2.20031875843968,3.04243824416026,1.4833471469752724,1.4833471469752724,46.5,1003.5260488921185,404.34930915151915,0.0,
ID11197 → ID11488,76,11197,11488,0.8485401017434335,0.06785514932513889,0.9211623644849118,0.9211623644849118,36.5,1001.024246233349,406.6791380785279,0.0,
ID9227 → ID9482,76,9227,9482,9.061240876355445,1.4587134122832799,3.010189508379073,3.010189508379073,29.5,1008.5194009032571,420.3157856255026,0.0,
ID17366 → ID17636,76,17366,17636,0.5946058804169292,3.047491378570986,0.7711069189268951,0.7711069189268951,59.5,1011.4350113850114,380.8420824670825,0.0,
ID6404 → ID6605,76,6404,6605,5.203246835616939,1.0732779877634782,2.2810626549082205,2.2810626549082205,18.5,1001.7631968953601,411.92171766354875,0.0,
ID8800 → ID9070,76,8800,9070,0.009275355377540987,0.12712217508340745,0.0963086464318806,0.0963086464318806,27.5,996.8131345520854,407.30526365945,0.0,
ID3044 → ID3281,76,3044,3281,0.16591104328386347,2.0565161191995878,0.4073217932837175,0.4073217932837175,4.5,1005.2085445076075,426.7653718863661,0.0,
ID20939 → ID21217,76,20939,21217,2.8007489529869427,0.25669466785918066,1.6735438306142276,1.6735438306142276,72.5,1015.5025224156941,377.5026115732444,0.0,
ID18171 → ID18436,76,18171,18436,6.908132102512399,2.5304606681019206,2.628332570758959,2.628332570758959,62.5,1006.4335486197112,380.48295246717146,0.0,
ID8052 → ID8300,76,8052,8300,2.9311581959090693,0.6819479876505548,1.7120625560735419,1.7120625560735419,24.5,995.4376520681265,410.12368207623683,0.0,
ID12591 → ID12862,76,12591,12862,0.6223393085624436,3.042890048335125,0.7888848512694635,0.7888848512694635,41.5,1017.3346552965418,426.37509464760063,0.0,
ID14985 → ID15257,76,14985,15257,33.38861198757125,0.14259200750986892,5.778287980671373,5.778287980671373,50.5,1008.5769293924466,396.15973883806396,0.0,
ID3798 → ID3991,76,3798,3991,0.9432473917115689,1.9171335025325813,0.9712092419821636,0.9712092419821636,7.5,1004.2922345743082,427.89288108029746,0.0,
ID9021 → ID9227,76,9021,9227,1.011272723570345,0.9001797417626348,1.0056205664018338,1.0056205664018338,28.5,1008.584378654992,418.6777395664059,0.0,
ID2169 → ID2377,76,2169,2377,1.3947865030835653,NaN,1.1810107971917807,1.1810107971917807,0.5,1004.6263778238568,428.10267844511543,0.0,
ID11774 → ID12047,76,11774,12047,0.1508260019523802,2.3944280454538553,0.3883632345528863,0.3883632345528863,38.5,1017.5074046079337,425.1918269365359,0.0,
ID21457 → ID21706,76,21457,21706,9.707130685182971,1.343131735995911,3.1156268526867867,3.1156268526867867,74.5,1012.8858078835641,375.4094814216963,0.0,
ID19215 → ID19498,76,19215,19498,1.1934327221865177,2.9877392732965227,1.0924434640687444,1.0924434640687444,66.5,1010.475883970506,377.57658383480907,0.0,
ID4960 → ID5176,76,4960,5176,1.2945808268137649,0.005152952691834822,1.137796478643595,1.137796478643595,12.5,1003.568824201803,419.6169787949523,0.0,
ID12319 → ID12591,76,12319,12591,1.7645295425110665,0.5372940771824465,1.3283559547467187,1.3283559547467187,40.5,1017.3445848555718,426.10085230448647,0.0,
ID4490 → ID4761,76,4490,4761,5.686958242145097,0.8532953506486807,2.3847344175285214,2.3847344175285214,10.5,1004.6946757623182,423.0436730109047,0.0,
ID17896 → ID18171,76,17896,18171,8.65596133800551,0.0824549258618732,2.942101517284118,2.942101517284118,61.5,1006.8834931926822,381.2054389718948,0.0,
ID21706 → ID22013,76,21706,22013,12.489464166263195,0.03376581557575156,3.5340435999380646,3.5340435999380646,75.5,1011.7610882051088,372.281159699176,0.0,
ID5954 → ID6268,76,5954,6268,6.318020076891884,0.9993470661215218,2.5135672015865986,2.5135672015865986,16.5,999.8703197322509,413.8952022359895,0.0,
ID13605 → ID13922,76,13605,13922,2.4360393341916806,0.9304905236772458,1.5607816420600547,1.5607816420600547,45.5,1003.5108362201197,404.26592197764836,0.0,
ID11510 → ID11774,76,11510,11774,0.07383097875744504,0.65140538795511,0.2717185653529126,0.2717185653529126,37.5,1017.404424954534,425.10905194619795,0.0,
ID2610 → ID2838,76,2610,2838,2.3903431825723622,2.7124085486367466,1.5460734725660235,1.5460734725660235,2.5,1003.1583551283139,427.6857249949209,0.0,
ID16837 → ID17059,76,16837,17059,3.8984764610797646,0.7467748664529084,1.9744559911732054,1.9744559911732054,57.5,1009.8917407117535,381.3002556665592,0.0,
ID2838 → ID3044,76,2838,3044,5.006260725790893,1.5379502867868486,2.2374674803873447,2.2374674803873447,3.5,1004.5327177950282,427.5550345324875,0.0,
ID24062 → ID24345,76,24062,24345,8.711261142809722,0.2449520204021999,2.95148456591081,2.95148456591081,83.5,1011.4193807169452,359.14998343230354,0.0,
ID8300 → ID8556,76,8300,8556,6.003548018500863,2.814576052006518,2.450213871991762,2.450213871991762,25.5,995.935013717421,410.1255144032922,0.0,
ID11243 → ID11510,76,11243,11510,1.007277430218225,1.9931420879576116,1.0036321189650244,1.0036321189650244,36.5,1017.9872781781279,424.91158966910604,0.0,
ID14210 → ID14478,76,14210,14478,3.460688096245311,1.4330033053947402,1.8602924759954578,1.8602924759954578,47.5,1016.8274283967252,424.4349591186291,0.0,
ID10379 → ID10593,76,10379,10593,6.229656030359524,2.3953429065996508,2.495927889655373,2.495927889655373,33.5,1000.8229617097526,407.50945006568145,0.0,
ID10593 → ID10928,76,10593,10928,0.9585126534631843,0.6642325174481873,0.9790365945475094,0.9790365945475094,34.5,1002.4440512012584,407.1473089804631,0.0,
ID20663 → ID20939,76,20663,20939,4.9102754680429985,1.7434397555586176,2.2159141382379866,2.2159141382379866,71.5,1015.7333761312261,379.417793807534,0.0,
ID9482 → ID9731,76,9482,9731,6.912135952712258,1.4564718272427,2.6290941315807346,2.6290941315807346,30.5,1010.2195976892815,421.5624116404301,0.0,
ID9869 → ID10135,76,9869,10135,6.239646582923185,1.3491352883634222,2.497928458327657,2.497928458327657,31.5,998.9891106863925,406.65023569261905,0.0,
ID5176 → ID5438,76,5176,5438,3.50678727722829,0.19549272056521907,1.8726417909542366,1.8726417909542366,13.5,1002.7095691609977,418.38934983829597,0.0,
ID7798 → ID8031,76,7798,8031,96.99509214330614,1.04084763495114,9.848608639970731,9.848608639970731,23.5,1005.6531351671103,414.3724489795918,0.0,
ID14478 → ID14752,76,14478,14752,2.967372374572467,0.30473696050328813,1.72260627381084,1.72260627381084,48.5,1018.039059442297,423.14367383914475,0.0,
ID22627 → ID22893,76,22627,22893,1.6943128136768726,1.2814963475832524,1.3016577175574509,1.3016577175574509,78.5,1011.3256578532314,366.43161622757214,0.0,
ID10116 → ID10406,76,10116,10406,8.07877374031802,1.2507972265206222,2.8423183742005436,2.8423183742005436,32.5,1014.8601545116367,423.33538947929105,0.0,
ID16050 → ID16285,76,16050,16285,7.059212984684723,2.588180145772185,2.6569179484291046,2.6569179484291046,54.5,1013.1033143199289,388.3311725556405,0.0,
ID14752 → ID15025,76,14752,15025,2.128710951883955,0.6225068242054512,1.459010264488895,1.459010264488895,49.5,1019.4490612368772,422.5897400525137,0.0,
ID14694 → ID14985,76,14694,14985,6.562570720780792,0.3486102963619406,2.5617514947357387,2.5617514947357387,49.5,1006.6784059520627,399.86238082509135,0.0,
ID8031 → ID8265,76,8031,8265,9.622451889040764,0.365842606774708,3.102007719049191,3.102007719049191,24.5,1011.0334167241775,417.8324074074074,0.0,
ID8545 → ID8797,76,8545,8797,3.192928591721554,1.1205426380188142,1.7868767701555568,1.7868767701555568,26.5,1010.8129850006785,415.6911411539347,0.0,
ID13405 → ID13675,76,13405,13675,1.4988790495896653,2.7231758367209764,1.2242871597748892,1.2242871597748892,44.5,1016.8267150327439,426.15872266117026,0.0,
ID12008 → ID12298,76,12008,12298,0.33441281767043723,2.2500226106048618,0.5782843743958825,0.5782843743958825,39.5,1002.3075862795158,404.03000039702476,0.0,
ID11488 → ID11723,76,11488,11723,2.9023342963870595,2.16480116106134,1.703623871747241,1.703623871747241,37.5,1001.064540503017,405.97420213239354,0.0,
ID6904 → ID7288,76,6904,7288,5.377807722853763,1.8949922306328626,2.3190100739008797,2.3190100739008797,20.5,1003.9876786155071,410.2655318163395,0.0,
ID10928 → ID11197,76,10928,11197,1.7968123387996124,2.3382038538868186,1.3404522888934214,1.3404522888934214,35.5,1002.1512967335998,406.7631714109813,0.0,
ID23781 → ID24062,76,23781,24062,6.349083742000432,0.956493949759629,2.519738824164209,2.519738824164209,82.5,1011.3145211687249,361.86320571935676,0.0,
ID18658 → ID18954,76,18658,18954,3.2110839765240007,1.6654399243789708,1.7919497695315014,1.7919497695315014,64.5,1008.7382432841825,377.55226421039447,0.0,
ID22013 → ID22241,76,22013,22241,7.563143544584235,0.23137460279659805,2.7501170056170765,2.7501170056170765,76.5,1010.9593406190895,369.2644771659696,0.0,
ID9731 → ID10116,76,9731,10116,10.20116009969315,0.3350977904599452,3.1939255000223703,3.1939255000223703,31.5,1013.0895804824993,421.6433821226638,0.0,
ID24345 → ID24664,76,24345,24664,4.441747842661367,0.5159787590862488,2.107545454470998,2.107545454470998,84.5,1011.7606784903296,356.7257213608957,0.0,
ID10135 → ID10379,76,10135,10379,0.7933797327296193,2.134633632490867,0.8907186608181167,0.8907186608181167,32.5,999.8914179932194,407.2414664813517,0.0,
ID12047 → ID12319,76,12047,12319,0.1319214931152432,2.3830350250360306,0.3632099848782288,0.3632099848782288,39.5,1017.5815340629005,425.3101482138749,0.0,
ID13134 → ID13405,76,13134,13405,4.8315159207388465,3.0178081675134294,2.198070954436832,2.198070954436832,43.5,1017.3522419315102,425.8813060245987,0.0,
ID6268 → ID6404,76,6268,6404,1.086561727905137,1.6063302413178462,1.0423827166185828,1.0423827166185828,17.5,1000.547188427286,412.7348346952739,0.0,
ID18436 → ID18658,76,18436,18658,5.661504155669974,0.7052628994345015,2.3793915515673274,2.3793915515673274,63.5,1007.6631591041184,378.480097060586,0.0,
ID12298 → ID12562,76,12298,12562,6.028305374070768,1.95101708938268,2.4552607548019756,2.4552607548019756,40.5,1002.462781011374,405.17154537849257,0.0,
ID16563 → ID16837,76,16563,16837,8.939520214985114,0.37827298659242903,2.989903044412162,2.989903044412162,56.5,1009.7762028315225,383.61593389098294,0.0,
ID7798 → ID8052,76,7798,8052,30.112987019128852,1.8506434600556079,5.487530138334445,5.487530138334445,23.5,998.6272779184667,411.4405755002731,0.0,
ID4761 → ID4960,76,4761,4960,3.8337781830737416,0.5276643771236269,1.9580036218234484,1.9580036218234484,11.5,1004.2914823549943,420.98582684000996,0.0,
ID15504 → ID15803,76,15504,15803,11.523559848080247,0.0018123488156509971,3.39463692433819,3.39463692433819,52.5,1012.2890909980979,390.4153169408079,0.0,
ID4211 → ID4490,76,4211,4490,2.1723939151246556,1.1767418313730427,1.4739043100298796,1.4739043100298796,9.5,1005.1759483677821,424.7433009350393,0.0,
ID19498 → ID19792,76,19498,19792,6.397423732485307,2.6529136819428194,2.529312897307351,2.529312897307351,67.5,1011.0449642546125,378.1715654194116,0.0,
ID10697 → ID10971,76,10697,10971,1.2182644602679544,1.4390940863384476,1.103750180189319,1.103750180189319,34.5,1017.8073939881912,424.6122920021471,0.0,
ID9338 → ID9597,76,9338,9597,3.2835218623299673,0.9470471094259151,1.812049078344725,1.812049078344725,29.5,997.1273201158747,404.4435078715695,0.0,
ID17636 → ID17896,76,17636,17896,7.720753869962799,0.6470948242885446,2.7786244564465346,2.7786244564465346,60.5,1009.7226238456501,380.8781373478742,0.0,
ID23204 → ID23463,76,23204,23463,2.993523292864468,0.4619901294573824,1.7301801330683657,1.7301801330683657,80.5,1010.4120995397438,364.388431191902,0.0,
ID19792 → ID20099,76,19792,20099,8.864606526711546,0.3069447045445636,2.977348909132342,2.977348909132342,68.5,1013.6238171606825,379.0401055326,0.0,
ID4743 → ID5044,77,4743,5044,4.414100571684385,0.1898774704818212,2.1009760997413522,2.1009760997413522,11.5,104.74142475162752,450.41387681107426,0.0,
ID15148 → ID15375,77,15148,15375,1.5452076521283138,1.2321341641511039,1.2430638165952357,1.2430638165952357,51.5,104.11285707477025,437.769306493771,0.0,
ID6225 → ID6457,77,6225,6457,5.078487011249585,0.19310893373923074,2.2535498688179914,2.2535498688179914,17.5,106.5629327732438,439.5414755576463,0.0,
ID12613 → ID12903,77,12613,12903,0.42073729121734965,0.4672241437993911,0.648642652943321,0.648642652943321,42.5,102.82009305525051,446.3305886533909,0.0,
ID3962 → ID4291,77,3962,4291,14.649361372266476,1.8726260958276895,3.827448415363227,3.827448415363227,8.5,101.08899001669442,444.23409664718656,0.0,
ID14279 → ID14560,77,14279,14560,3.5935239272228516,0.561576008267375,1.895659232885186,1.895659232885186,48.5,103.15940597059505,439.81784086637765,0.0,
ID4495 → ID4743,77,4495,4743,3.021593809962153,0.08329120863459791,1.7382732264986862,1.7382732264986862,10.5,103.81140327012542,448.74438580104163,0.0,
ID19954 → ID20159,77,19954,20159,3.29586964525025,2.577553605968898,1.8154530137820284,1.8154530137820284,69.5,111.24756750739897,440.44238540387266,0.0,
ID20159 → ID20411,77,20159,20411,0.31722763695020595,1.3862307116261106,0.5632296485006857,0.5632296485006857,70.5,110.92779433185656,439.49642274080475,0.0,
ID13195 → ID13447,77,13195,13447,0.11704867196583517,0.3929510277289175,0.34212376702859326,0.34212376702859326,44.5,101.61036063969992,444.5177155428721,0.0,
ID4291 → ID4495,77,4291,4495,6.189420498849052,0.0012098678228342214,2.4878545976099673,2.4878545976099673,9.5,102.68428196840328,446.95912933334876,0.0,
ID7489 → ID7741,77,7489,7741,0.2826729975397706,0.45403488991077107,0.5316700081251251,0.5316700081251251,22.5,105.28160572256289,437.2196507733832,0.0,
ID23920 → ID24220,77,23920,24220,2.5842132213757347,2.851205834259642,1.6075488239477316,1.6075488239477316,83.5,103.39628065085054,444.9342813051146,0.0,
ID7741 → ID7919,77,7741,7919,0.5075800539301699,0.9574560601317762,0.7124465270672389,0.7124465270672389,23.5,105.36312421196459,437.76731229058976,0.0,
ID2673 → ID2816,77,2673,2816,2.0934575560572473,1.2881674353161063,1.4468785560845274,1.4468785560845274,2.5,103.94163609680956,453.0589786996811,0.0,
ID21840 → ID22120,77,21840,22120,1.409903655917906,0.043042217326604494,1.1873936398338614,1.1873936398338614,76.5,106.74739345977169,444.75158457270203,0.0,
ID3525 → ID3788,77,3525,3788,9.34393229744095,0.6090834154983399,3.0567846338008424,3.0567846338008424,6.5,99.12207699658744,445.21869345629887,0.0,
ID5458 → ID5701,77,5458,5701,0.6760508554814848,0.009728214781949848,0.822223117822337,0.822223117822337,14.5,105.69148966241988,446.860376988284,0.0,
ID21264 → ID21525,77,21264,21525,1.2527533251025744,0.482680000463574,1.1192646358670386,1.1192646358670386,74.5,107.59744994516961,443.2084483002582,0.0,
ID18222 → ID18532,77,18222,18532,2.5152366970529276,2.862709836498906,1.5859497775947786,1.5859497775947786,63.5,105.83045151884716,437.5667301680754,0.0,
ID24220 → ID24436,77,24220,24436,2.059537952388755,0.3379016326235952,1.4351090385015193,1.4351090385015193,84.5,104.54017792302108,445.90418482207696,0.0,
ID17974 → ID18222,77,17974,18222,1.0279076777338922,1.4982829910679862,1.0138578192892198,1.0138578192892198,62.5,105.51789337931228,437.443474354122,0.0,
ID9736 → ID10033,77,9736,10033,2.440455492386396,0.9838275472234753,1.5621957279375707,1.5621957279375707,31.5,107.62431299437924,441.2975861906958,0.0,
ID19297 → ID19570,77,19297,19570,1.325333821988014,0.23421494837229365,1.1512314371958463,1.1512314371958463,67.5,110.02971420757555,439.8567376209794,0.0,
ID12392 → ID12613,77,12392,12613,0.041851969708137045,2.3148276338845477,0.2045775395984052,0.2045775395984052,41.5,102.84406777293552,445.9130838641189,0.0,
ID22967 → ID23282,77,22967,23282,1.4940920320822875,0.3383989949373964,1.2223305739783683,1.2223305739783683,80.5,103.4268530049352,443.4213031099706,0.0,
ID10033 → ID10303,77,10033,10303,5.59292652734771,0.17581061894605432,2.3649368971174916,2.3649368971174916,32.5,107.65300065726926,443.2536778333797,0.0,
ID2816 → ID3117,77,2816,3117,0.8961274417500801,0.7351833681471169,0.9466400803632181,0.9466400803632181,3.5,102.99653764723772,453.6607542509348,0.0,
ID16259 → ID16545,77,16259,16545,0.022732181638529806,1.8030547051688228,0.1507719524266029,0.1507719524266029,55.5,106.96938991702385,437.8147381756044,0.0,
ID6952 → ID7191,77,6952,7191,4.146572983209898,0.7494219610583416,2.036313576836804,2.036313576836804,20.5,105.78477551102165,435.92155104207353,0.0,
ID13447 → ID13722,77,13447,13722,1.9717600480617339,0.3937498829409128,1.404193735943062,1.404193735943062,45.5,101.7500982937606,443.66654080389293,0.0,
ID11559 → ID11888,77,11559,11888,5.4438691974534805,2.6943660853705387,2.333210062864782,2.333210062864782,38.5,101.69575573331754,444.05354671605426,0.0,
ID7919 → ID8170,77,7919,8170,0.13463252583580876,0.04334342338684243,0.3669230516549877,0.3669230516549877,24.5,105.65245394229848,438.2227518828197,0.0,
